Month_Start,Store ID,Product ID,Demand Forecast,Units Sold,Units Ordered,Price,Competitor Pricing,Discount,Inventory Level,Holiday/Promotion,Category,Region,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,Lag_1_Demand,Lag_1_Ordered,Lag_2_Demand,Lag_2_Ordered,Lag_3_Demand,Lag_3_Ordered,Rolling_Mean_3M,Price_Diff_Percent,Month,Quarter,Month_Sin,Month_Cos,Store_ID_Enc,Product_ID_Enc,Category_Enc,Region_Enc
2023-03-01,S003,P0001,1819.35,1728,1453,43.15,43.1325,9.583333333333334,315.1666666666667,7,Toys,East,3,3,2,4,1778.51,1395.0,939.86,1125.0,1844.02,1398.0,1520.7966666666664,0.0004057265403117903,3,1,1.0,6.123233995736766e-17,2,0,4,0
2023-04-01,S003,P0001,1364.84,1274,1501,56.66166666666667,56.34916666666666,8.333333333333334,257.75,6,Clothing,West,2,4,3,3,1819.35,1453.0,1778.51,1395.0,939.86,1125.0,1512.573333333333,0.005545778553365305,4,2,0.8660254037844387,-0.4999999999999998,2,0,0,3
2023-05-01,S003,P0001,1132.72,1106,1641,50.45416666666667,50.78666666666667,13.75,218.16666666666663,8,Electronics,South,3,5,3,1,1364.84,1501.0,1819.35,1453.0,1778.51,1395.0,1654.2333333333333,-0.006546993961669651,5,2,0.49999999999999994,-0.8660254037844387,2,0,1,2
2023-06-01,S003,P0001,1658.1,1559,1587,50.071666666666665,50.03333333333333,11.666666666666666,277.4166666666667,3,Electronics,East,3,4,5,0,1132.72,1641.0,1364.84,1501.0,1819.35,1453.0,1438.97,0.0007661558960693004,6,2,1.2246467991473532e-16,-1.0,2,0,1,0
2023-07-01,S003,P0001,1648.36,1580,1294,49.855,50.04083333333333,7.916666666666667,322.8333333333333,5,Clothing,West,2,2,4,4,1658.1,1587.0,1132.72,1641.0,1364.84,1501.0,1385.22,-0.0037136338656763948,7,3,-0.4999999999999997,-0.8660254037844388,2,0,0,3
2023-08-01,S003,P0001,1614.81,1597,1335,59.3525,59.44166666666666,11.666666666666666,269.25,7,Electronics,South,4,3,2,3,1648.36,1294.0,1658.1,1587.0,1132.72,1641.0,1479.7266666666665,-0.001500070096733443,8,3,-0.8660254037844385,-0.5000000000000004,2,0,1,2
2023-09-01,S003,P0001,1184.77,1110,1363,68.46166666666666,67.33833333333334,7.083333333333333,294.25,6,Furniture,West,5,2,2,3,1614.81,1335.0,1648.36,1294.0,1658.1,1587.0,1640.4233333333332,0.016681929559685973,9,3,-1.0,-1.8369701987210297e-16,2,0,2,3
2023-10-01,S003,P0001,1351.32,1310,1226,65.9375,66.73833333333333,8.333333333333334,259.75,8,Furniture,West,3,2,3,4,1184.77,1363.0,1614.81,1335.0,1648.36,1294.0,1482.6466666666665,-0.011999600429538192,10,4,-0.8660254037844386,0.5000000000000001,2,0,2,3
2023-11-01,S003,P0001,1744.82,1675,1316,39.73833333333334,41.25,7.5,234.91666666666663,5,Toys,North,2,5,3,2,1351.32,1226.0,1184.77,1363.0,1614.81,1335.0,1383.6333333333332,-0.03664646464646456,11,4,-0.5000000000000004,0.8660254037844384,2,0,4,1
2023-12-01,S003,P0001,1108.62,1025,1097,63.435,62.845,11.25,223.33333333333331,7,Groceries,East,2,4,5,1,1744.82,1316.0,1351.32,1226.0,1184.77,1363.0,1426.97,0.009388177261516483,12,4,-2.4492935982947064e-16,1.0,2,0,3,0
2024-01-01,S003,P0001,119.97,114,65,52.72,52.9,0.0,138.0,0,Clothing,West,0,0,0,1,1108.62,1097.0,1744.82,1316.0,1351.32,1226.0,1401.5866666666668,-0.0034026465028355337,1,1,0.49999999999999994,0.8660254037844387,2,0,0,3
2022-04-01,S003,P0002,2304.83,2187,1426,50.79333333333333,50.565,11.666666666666666,299.8333333333333,6,Electronics,South,2,4,4,2,1638.76,1082.0,1891.13,1816.0,1368.3,1413.0,1632.7300000000002,0.004515639935396653,4,2,0.8660254037844387,-0.4999999999999998,2,1,1,2
2022-05-01,S003,P0002,1949.01,1860,1784,58.76166666666666,59.025,12.083333333333334,295.3333333333333,6,Groceries,South,2,4,4,2,2304.83,1426.0,1638.76,1082.0,1891.13,1816.0,1944.9066666666665,-0.004461386418184421,5,2,0.49999999999999994,-0.8660254037844387,2,1,3,2
2022-06-01,S003,P0002,1190.41,1174,1224,55.24,55.69583333333333,11.25,211.25,5,Electronics,East,1,2,7,2,1949.01,1784.0,2304.83,1426.0,1638.76,1082.0,1964.1999999999998,-0.008184334555247955,6,2,1.2246467991473532e-16,-1.0,2,1,1,0
2022-07-01,S003,P0002,2484.98,2410,1271,48.91583333333333,49.58583333333333,5.416666666666667,342.0,4,Furniture,West,2,2,4,4,1190.41,1224.0,1949.01,1784.0,2304.83,1426.0,1814.75,-0.01351192376854952,7,3,-0.4999999999999997,-0.8660254037844388,2,1,2,3
2022-08-01,S003,P0002,781.86,740,1361,53.19166666666666,53.248333333333335,12.083333333333334,248.66666666666663,5,Furniture,East,3,6,2,1,2484.98,1271.0,1190.41,1224.0,1949.01,1784.0,1874.8,-0.0010641960624746683,8,3,-0.8660254037844385,-0.5000000000000004,2,1,2,0
2022-09-01,S003,P0002,2575.2000000000003,2493,1400,58.30916666666667,59.2775,12.083333333333334,308.8333333333333,7,Groceries,North,3,2,5,2,781.86,1361.0,2484.98,1271.0,1190.41,1224.0,1485.75,-0.01633559669914105,9,3,-1.0,-1.8369701987210297e-16,2,1,3,1
2022-10-01,S003,P0002,2043.96,2042,1150,58.2625,57.370000000000005,4.583333333333333,257.0,4,Clothing,East,1,2,5,4,2575.2000000000003,1400.0,781.86,1361.0,2484.98,1271.0,1947.346666666667,0.015556911277671226,10,4,-0.8660254037844386,0.5000000000000001,2,1,0,0
2022-11-01,S003,P0002,1463.61,1385,1287,40.83416666666667,41.8175,9.166666666666666,215.16666666666663,5,Furniture,West,1,5,0,6,2043.96,1150.0,2575.2000000000003,1400.0,781.86,1361.0,1800.3400000000001,-0.02351487614834302,11,4,-0.5000000000000004,0.8660254037844384,2,1,2,3
2022-12-01,S003,P0002,1345.78,1277,1392,50.99666666666667,50.02166666666667,12.083333333333334,263.4166666666667,7,Electronics,South,0,2,6,4,1463.61,1287.0,2043.96,1150.0,2575.2000000000003,1400.0,2027.5900000000001,0.01949155366008066,12,4,-2.4492935982947064e-16,1.0,2,1,1,2
2023-01-01,S003,P0002,1202.65,1176,1291,40.96333333333333,41.219166666666666,11.666666666666666,245.5,5,Clothing,North,3,2,5,2,1345.78,1392.0,1463.61,1287.0,2043.96,1150.0,1617.7833333333335,-0.006206659523280071,1,1,0.49999999999999994,0.8660254037844387,2,1,0,1
2023-02-01,S003,P0002,1796.41,1754,1210,51.45250000000001,51.60083333333333,8.333333333333334,281.0,8,Electronics,East,6,1,2,3,1202.65,1291.0,1345.78,1392.0,1463.61,1287.0,1337.3466666666666,-0.002874630577671276,2,1,0.8660254037844386,0.5000000000000001,2,1,1,0
2023-03-01,S003,P0002,2222.42,2178,1516,40.388333333333335,39.35416666666666,10.0,322.5,8,Electronics,East,5,0,4,3,1796.41,1210.0,1202.65,1291.0,1345.78,1392.0,1448.28,0.026278454208576267,3,1,1.0,6.123233995736766e-17,2,1,1,0
2023-04-01,S003,P0002,2065.21,1993,1611,60.9175,61.57416666666666,9.583333333333334,307.5833333333333,6,Furniture,North,5,1,6,0,2222.42,1516.0,1796.41,1210.0,1202.65,1291.0,1740.493333333333,-0.010664645617074255,4,2,0.8660254037844387,-0.4999999999999998,2,1,2,1
2023-05-01,S003,P0002,1978.16,1953,1310,50.66,51.38166666666667,8.75,305.0833333333333,6,Furniture,East,6,2,1,3,2065.21,1611.0,2222.42,1516.0,1796.41,1210.0,2028.0133333333333,-0.0140452171656558,5,2,0.49999999999999994,-0.8660254037844387,2,1,2,0
2023-06-01,S003,P0002,1438.46,1335,1103,42.906666666666666,42.528333333333336,9.583333333333334,259.75,7,Electronics,East,4,4,3,1,1978.16,1310.0,2065.21,1611.0,2222.42,1516.0,2088.596666666667,0.008896030097581933,6,2,1.2246467991473532e-16,-1.0,2,1,1,0
2023-07-01,S003,P0002,2282.71,2179,991,42.86166666666666,44.545,8.75,333.4166666666667,3,Furniture,West,4,6,1,1,1438.46,1103.0,1978.16,1310.0,2065.21,1611.0,1827.2766666666666,-0.0377895012534144,7,3,-0.4999999999999997,-0.8660254037844388,2,1,2,3
2023-08-01,S003,P0002,1492.49,1460,1703,51.0975,50.7175,8.333333333333334,231.41666666666663,8,Groceries,South,4,4,0,4,2282.71,991.0,1438.46,1103.0,1978.16,1310.0,1899.7766666666666,0.007492482870803873,8,3,-0.8660254037844385,-0.5000000000000004,2,1,3,2
2023-09-01,S003,P0002,2319.47,2245,1302,48.2175,47.939166666666665,7.916666666666667,314.5,9,Furniture,East,1,4,5,2,1492.49,1703.0,2282.71,991.0,1438.46,1103.0,1737.8866666666665,0.005805969370904153,9,3,-1.0,-1.8369701987210297e-16,2,1,2,0
2023-10-01,S003,P0002,1337.34,1295,1365,55.185,53.905,7.083333333333333,252.25,9,Furniture,East,3,4,3,2,2319.47,1302.0,1492.49,1703.0,2282.71,991.0,2031.5566666666666,0.023745478156015232,10,4,-0.8660254037844386,0.5000000000000001,2,1,2,0
2023-11-01,S003,P0002,2012.9,1931,1504,53.92916666666667,53.03666666666667,8.75,320.3333333333333,6,Furniture,North,5,3,3,1,1337.34,1365.0,2319.47,1302.0,1492.49,1703.0,1716.4333333333334,0.01682798064232289,11,4,-0.5000000000000004,0.8660254037844384,2,1,2,1
2023-12-01,S003,P0002,1454.61,1362,1394,53.59583333333333,53.115,7.916666666666667,300.25,7,Groceries,West,4,2,4,2,2012.9,1504.0,1337.34,1365.0,2319.47,1302.0,1889.9033333333334,0.009052684426872435,12,4,-2.4492935982947064e-16,1.0,2,1,3,3
2024-01-01,S003,P0002,234.86,229,102,39.66,42.94,0.0,388.0,0,Groceries,South,1,0,0,0,1454.61,1394.0,2012.9,1504.0,1337.34,1365.0,1601.6166666666668,-0.07638565440149048,1,1,0.49999999999999994,0.8660254037844387,2,1,3,2
2022-04-01,S003,P0003,1234.75,1175,1523,45.9825,47.6,12.5,328.0,5,Toys,North,2,4,3,3,1479.74,1270.0,666.4300000000001,1215.0,1240.41,1328.0,1128.86,-0.03398109243697478,4,2,0.8660254037844387,-0.4999999999999998,2,2,4,1
2022-05-01,S003,P0003,2487.26,2393,952,54.04583333333333,54.375,10.416666666666666,356.1666666666667,7,Furniture,East,7,3,0,2,1234.75,1523.0,1479.74,1270.0,666.4300000000001,1215.0,1126.9733333333334,-0.0060536398467434084,5,2,0.49999999999999994,-0.8660254037844387,2,2,2,0
2022-06-01,S003,P0003,1884.93,1871,1435,41.48583333333333,42.0975,11.666666666666666,299.0833333333333,4,Furniture,South,1,5,5,1,2487.26,952.0,1234.75,1523.0,1479.74,1270.0,1733.9166666666667,-0.014529762258249649,6,2,1.2246467991473532e-16,-1.0,2,2,2,2
2022-07-01,S003,P0003,1493.8,1473,1429,52.53333333333333,52.9325,10.0,317.75,8,Clothing,South,2,5,4,1,1884.93,1435.0,2487.26,952.0,1234.75,1523.0,1868.9800000000002,-0.0075410507092365945,7,3,-0.4999999999999997,-0.8660254037844388,2,2,0,2
2022-08-01,S003,P0003,1909.33,1886,1351,46.3875,48.09333333333333,6.666666666666667,298.0,7,Electronics,North,2,2,3,5,1493.8,1429.0,1884.93,1435.0,2487.26,952.0,1955.33,-0.03546922650401977,8,3,-0.8660254037844385,-0.5000000000000004,2,2,1,1
2022-09-01,S003,P0003,1281.21,1203,1323,50.09583333333333,50.05,7.916666666666667,239.33333333333331,5,Groceries,East,3,2,5,2,1909.33,1351.0,1493.8,1429.0,1884.93,1435.0,1762.6866666666665,0.0009157509157509347,9,3,-1.0,-1.8369701987210297e-16,2,2,3,0
2022-10-01,S003,P0003,1667.12,1607,1181,57.54916666666667,57.156666666666666,8.333333333333334,292.6666666666667,5,Furniture,North,5,1,1,5,1281.21,1323.0,1909.33,1351.0,1493.8,1429.0,1561.4466666666667,0.006867090453140586,10,4,-0.8660254037844386,0.5000000000000001,2,2,2,1
2022-11-01,S003,P0003,1484.03,1451,1311,53.02666666666667,51.88166666666667,11.25,273.8333333333333,6,Furniture,West,5,1,2,4,1667.12,1181.0,1281.21,1323.0,1909.33,1351.0,1619.22,0.02206945292171293,11,4,-0.5000000000000004,0.8660254037844384,2,2,2,3
2022-12-01,S003,P0003,1784.3,1738,1157,60.14000000000001,59.86000000000001,9.583333333333334,318.6666666666667,8,Furniture,West,4,2,2,4,1484.03,1311.0,1667.12,1181.0,1281.21,1323.0,1477.4533333333331,0.004677581022385585,12,4,-2.4492935982947064e-16,1.0,2,2,2,3
2023-01-01,S003,P0003,1268.75,1255,1583,55.56916666666667,54.7,10.833333333333334,258.75,4,Groceries,North,4,2,2,4,1784.3,1157.0,1484.03,1311.0,1667.12,1181.0,1645.1499999999999,0.015889701401584366,1,1,0.49999999999999994,0.8660254037844387,2,2,3,1
2023-02-01,S003,P0003,1172.74,1119,1143,49.85,50.115833333333335,8.333333333333334,242.0,4,Electronics,South,4,1,6,1,1268.75,1583.0,1784.3,1157.0,1484.03,1311.0,1512.36,-0.005304378190525279,2,1,0.8660254037844386,0.5000000000000001,2,2,1,2
2023-03-01,S003,P0003,1883.81,1788,1406,59.04,59.29166666666666,11.25,272.1666666666667,4,Furniture,South,5,1,5,1,1172.74,1143.0,1268.75,1583.0,1784.3,1157.0,1408.5966666666666,-0.004244553759662539,3,1,1.0,6.123233995736766e-17,2,2,2,2
2023-04-01,S003,P0003,1622.19,1604,1136,53.35999999999999,53.7525,10.0,238.91666666666663,6,Furniture,East,2,5,5,0,1883.81,1406.0,1172.74,1143.0,1268.75,1583.0,1441.7666666666667,-0.007301985954141769,4,2,0.8660254037844387,-0.4999999999999998,2,2,2,0
2023-05-01,S003,P0003,1571.51,1478,1175,47.469166666666666,48.82750000000001,7.083333333333333,268.6666666666667,6,Groceries,North,4,3,2,3,1622.19,1136.0,1883.81,1406.0,1172.74,1143.0,1559.58,-0.027819022750158028,5,2,0.49999999999999994,-0.8660254037844387,2,2,3,1
2023-06-01,S003,P0003,1642.2800000000002,1539,1513,52.27333333333333,50.028333333333336,9.583333333333334,289.3333333333333,5,Furniture,West,3,2,4,3,1571.51,1175.0,1622.19,1136.0,1883.81,1406.0,1692.5033333333333,0.044874571076389994,6,2,1.2246467991473532e-16,-1.0,2,2,2,3
2023-07-01,S003,P0003,1681.47,1575,1378,59.26166666666666,58.833333333333336,10.0,275.4166666666667,8,Clothing,West,4,1,3,4,1642.2800000000002,1513.0,1571.51,1175.0,1622.19,1136.0,1611.993333333333,0.007280453257790268,7,3,-0.4999999999999997,-0.8660254037844388,2,2,0,3
2023-08-01,S003,P0003,1601.46,1547,1142,58.520833333333336,60.10333333333333,10.833333333333334,235.33333333333331,5,Toys,East,1,5,5,1,1681.47,1378.0,1642.2800000000002,1513.0,1571.51,1175.0,1631.7533333333333,-0.026329654483944254,8,3,-0.8660254037844385,-0.5000000000000004,2,2,4,0
2023-09-01,S003,P0003,1235.99,1120,1071,59.02916666666667,57.22,7.916666666666667,218.0,6,Electronics,North,5,3,1,3,1601.46,1142.0,1681.47,1378.0,1642.2800000000002,1513.0,1641.7366666666667,0.03161773272748462,9,3,-1.0,-1.8369701987210297e-16,2,2,1,1
2023-10-01,S003,P0003,1002.92,949,1464,56.28666666666667,55.3375,11.25,205.41666666666663,7,Electronics,East,2,2,6,2,1235.99,1071.0,1601.46,1142.0,1681.47,1378.0,1506.3066666666666,0.017152322867254037,10,4,-0.8660254037844386,0.5000000000000001,2,2,1,0
2023-11-01,S003,P0003,1602.2,1566,1518,49.81833333333333,49.836666666666666,11.666666666666666,290.5,6,Toys,South,3,2,3,4,1002.92,1464.0,1235.99,1071.0,1601.46,1142.0,1280.1233333333332,-0.00036786837000878824,11,4,-0.5000000000000004,0.8660254037844384,2,2,4,2
2023-12-01,S003,P0003,1688.26,1591,805,67.17916666666666,66.6675,7.916666666666667,289.25,6,Furniture,North,4,2,3,3,1602.2,1518.0,1002.92,1464.0,1235.99,1071.0,1280.37,0.007674904063699044,12,4,-2.4492935982947064e-16,1.0,2,2,2,1
2024-01-01,S003,P0003,0.58,9,169,41.99,41.69,20.0,112.0,0,Groceries,North,0,0,1,0,1688.26,805.0,1602.2,1518.0,1002.92,1464.0,1431.1266666666668,0.007195970256656375,1,1,0.49999999999999994,0.8660254037844387,2,2,3,1
2022-04-01,S003,P0004,1679.54,1621,1329,82.3125,81.78916666666667,12.916666666666666,307.0,5,Clothing,West,1,3,4,4,1594.02,1332.0,1397.04,1017.0,1584.56,1116.0,1525.2066666666667,0.006398565417180265,4,2,0.8660254037844387,-0.4999999999999998,2,3,0,3
2022-05-01,S003,P0004,2015.0,1977,1343,59.055,60.751666666666665,14.166666666666666,351.1666666666667,6,Furniture,East,4,1,4,3,1679.54,1329.0,1594.02,1332.0,1397.04,1017.0,1556.8666666666668,-0.02792790321253187,5,2,0.49999999999999994,-0.8660254037844387,2,3,2,0
2022-06-01,S003,P0004,2242.84,2223,1399,65.84833333333334,65.515,7.5,323.4166666666667,4,Toys,North,2,2,5,3,2015.0,1343.0,1679.54,1329.0,1594.02,1332.0,1762.8533333333332,0.005087893357755366,6,2,1.2246467991473532e-16,-1.0,2,3,4,1
2022-07-01,S003,P0004,1720.36,1646,1580,54.50666666666667,54.1175,11.666666666666666,254.58333333333331,5,Furniture,North,2,3,5,2,2242.84,1399.0,2015.0,1343.0,1679.54,1329.0,1979.1266666666668,0.007191142729554543,7,3,-0.4999999999999997,-0.8660254037844388,2,3,2,1
2022-08-01,S003,P0004,1871.43,1802,1322,59.79833333333334,60.54583333333333,9.583333333333334,342.4166666666667,6,Clothing,East,3,5,2,2,1720.36,1580.0,2242.84,1399.0,2015.0,1343.0,1992.7333333333333,-0.012346018856238192,8,3,-0.8660254037844385,-0.5000000000000004,2,3,0,0
2022-09-01,S003,P0004,1586.12,1510,1346,63.42249999999999,64.28500000000001,10.0,349.5,9,Electronics,East,2,2,4,4,1871.43,1322.0,1720.36,1580.0,2242.84,1399.0,1944.8766666666668,-0.013416815742397423,9,3,-1.0,-1.8369701987210297e-16,2,3,1,0
2022-10-01,S003,P0004,1238.66,1160,1276,46.59666666666666,46.11166666666667,13.333333333333334,241.66666666666663,3,Clothing,West,3,4,2,3,1586.12,1346.0,1871.43,1322.0,1720.36,1580.0,1725.97,0.010517945566920558,10,4,-0.8660254037844386,0.5000000000000001,2,3,0,3
2022-11-01,S003,P0004,1852.13,1795,936,53.76166666666666,53.32916666666667,9.166666666666666,293.75,7,Furniture,North,4,5,0,3,1238.66,1276.0,1586.12,1346.0,1871.43,1322.0,1565.4033333333334,0.008110008594421257,11,4,-0.5000000000000004,0.8660254037844384,2,3,2,1
2022-12-01,S003,P0004,1225.49,1160,1506,63.83083333333334,62.94583333333333,10.0,265.1666666666667,4,Electronics,North,3,5,1,3,1852.13,936.0,1238.66,1276.0,1586.12,1346.0,1558.97,0.01405970742040122,12,4,-2.4492935982947064e-16,1.0,2,3,1,1
2023-01-01,S003,P0004,1218.25,1194,1293,47.48333333333333,48.66083333333333,14.166666666666666,218.75,7,Toys,North,4,4,1,3,1225.49,1506.0,1852.13,936.0,1238.66,1276.0,1438.7600000000002,-0.02419810593735555,1,1,0.49999999999999994,0.8660254037844387,2,3,4,1
2023-02-01,S003,P0004,1522.23,1516,1231,42.92249999999999,42.30416666666667,6.25,321.75,6,Furniture,South,2,5,2,3,1218.25,1293.0,1225.49,1506.0,1852.13,936.0,1431.956666666667,0.014616369545946818,2,1,0.8660254037844386,0.5000000000000001,2,3,2,2
2023-03-01,S003,P0004,2093.06,2083,1400,53.065,53.22916666666666,15.0,280.0833333333333,7,Toys,North,4,1,2,5,1522.23,1231.0,1218.25,1293.0,1225.49,1506.0,1321.99,-0.00308414872798421,3,1,1.0,6.123233995736766e-17,2,3,4,1
2023-04-01,S003,P0004,1485.2,1412,919,57.29416666666666,55.4775,7.916666666666667,222.83333333333331,5,Furniture,West,2,2,5,3,2093.06,1400.0,1522.23,1231.0,1218.25,1293.0,1611.18,0.03274600814143865,4,2,0.8660254037844387,-0.4999999999999998,2,3,2,3
2023-05-01,S003,P0004,1457.32,1368,1280,63.3,63.03916666666667,10.416666666666666,306.3333333333333,4,Furniture,West,4,4,4,0,1485.2,919.0,2093.06,1400.0,1522.23,1231.0,1700.1633333333332,0.004137639298319784,5,2,0.49999999999999994,-0.8660254037844387,2,3,2,3
2023-06-01,S003,P0004,1232.5,1202,1032,57.36333333333334,56.10083333333333,7.5,236.08333333333331,6,Furniture,South,5,4,2,1,1457.32,1280.0,1485.2,919.0,2093.06,1400.0,1678.5266666666666,0.022504122042156415,6,2,1.2246467991473532e-16,-1.0,2,3,2,2
2023-07-01,S003,P0004,1757.08,1710,973,52.10416666666666,52.66,9.583333333333334,329.4166666666667,5,Clothing,East,2,4,4,2,1232.5,1032.0,1457.32,1280.0,1485.2,919.0,1391.6733333333334,-0.010555133561210395,7,3,-0.4999999999999997,-0.8660254037844388,2,3,0,0
2023-08-01,S003,P0004,1464.75,1402,1341,61.76916666666667,60.935,9.166666666666666,196.5,4,Groceries,West,4,3,3,2,1757.08,973.0,1232.5,1032.0,1457.32,1280.0,1482.3,0.013689450507371269,8,3,-0.8660254037844385,-0.5000000000000004,2,3,3,3
2023-09-01,S003,P0004,1133.52,1112,1257,46.87083333333333,47.54916666666667,8.333333333333334,274.1666666666667,6,Groceries,East,3,6,2,1,1464.75,1341.0,1757.08,973.0,1232.5,1032.0,1484.7766666666666,-0.014265935259994216,9,3,-1.0,-1.8369701987210297e-16,2,3,3,0
2023-10-01,S003,P0004,1734.61,1694,1181,62.7325,62.8725,16.25,284.0833333333333,6,Groceries,North,4,3,1,4,1133.52,1257.0,1464.75,1341.0,1757.08,973.0,1451.7833333333335,-0.002226728696966091,10,4,-0.8660254037844386,0.5000000000000001,2,3,3,1
2023-11-01,S003,P0004,1588.23,1549,1495,49.37416666666667,49.26833333333334,7.5,256.0833333333333,3,Toys,North,2,1,6,3,1734.61,1181.0,1133.52,1257.0,1464.75,1341.0,1444.2933333333333,0.0021481005378707644,11,4,-0.5000000000000004,0.8660254037844384,2,3,4,1
2023-12-01,S003,P0004,2715.55,2582,1119,57.54083333333333,57.81,13.333333333333334,369.9166666666667,7,Groceries,North,4,4,1,3,1588.23,1495.0,1734.61,1181.0,1133.52,1257.0,1485.4533333333331,-0.004656057198869928,12,4,-2.4492935982947064e-16,1.0,2,3,3,1
2024-01-01,S003,P0004,54.9,36,79,72.75,72.2,20.0,415.0,1,Groceries,North,0,1,0,0,2715.55,1119.0,1588.23,1495.0,1734.61,1181.0,2012.7966666666664,0.007617728531855916,1,1,0.49999999999999994,0.8660254037844387,2,3,3,1
2022-04-01,S003,P0005,1657.75,1601,1579,46.87416666666667,46.7725,9.583333333333334,260.25,8,Groceries,North,2,3,5,2,2105.6,1290.0,2265.85,1594.0,2017.2,1171.0,2129.5499999999997,0.0021736419192189124,4,2,0.8660254037844387,-0.4999999999999998,2,4,3,1
2022-05-01,S003,P0005,1212.8,1168,1591,55.57,55.53666666666667,13.333333333333334,227.5,8,Toys,West,6,0,6,0,1657.75,1579.0,2105.6,1290.0,2265.85,1594.0,2009.7333333333333,0.0006002040693835563,5,2,0.49999999999999994,-0.8660254037844387,2,4,4,3
2022-06-01,S003,P0005,1886.06,1837,1247,56.6925,57.05083333333334,7.083333333333333,315.1666666666667,5,Toys,East,3,3,0,6,1212.8,1591.0,1657.75,1579.0,2105.6,1290.0,1658.7166666666665,-0.006280948277121297,6,2,1.2246467991473532e-16,-1.0,2,4,4,0
2022-07-01,S003,P0005,2139.63,2040,1341,59.34166666666667,60.28333333333333,10.416666666666666,286.75,7,Toys,South,2,2,3,5,1886.06,1247.0,1212.8,1591.0,1657.75,1579.0,1585.5366666666666,-0.015620680121647712,7,3,-0.4999999999999997,-0.8660254037844388,2,4,4,2
2022-08-01,S003,P0005,2816.83,2761,1658,50.1325,49.38166666666666,6.25,345.0,7,Furniture,South,5,1,4,2,2139.63,1341.0,1886.06,1247.0,1212.8,1591.0,1746.1633333333332,0.015204698099834752,8,3,-0.8660254037844385,-0.5000000000000004,2,4,2,2
2022-09-01,S003,P0005,2246.26,2207,1630,54.160833333333336,53.86166666666667,4.583333333333333,328.5,4,Furniture,West,4,1,3,4,2816.83,1658.0,2139.63,1341.0,1886.06,1247.0,2280.8399999999997,0.0055543521985332404,9,3,-1.0,-1.8369701987210297e-16,2,4,2,3
2022-10-01,S003,P0005,2068.71,2010,1576,32.221666666666664,30.324166666666667,12.083333333333334,271.1666666666667,7,Groceries,West,2,5,4,1,2246.26,1630.0,2816.83,1658.0,2139.63,1341.0,2400.9066666666668,0.06257385473632132,10,4,-0.8660254037844386,0.5000000000000001,2,4,3,3
2022-11-01,S003,P0005,1521.27,1484,1328,65.82166666666667,65.5125,9.583333333333334,269.4166666666667,7,Groceries,West,3,7,0,2,2068.71,1576.0,2246.26,1630.0,2816.83,1658.0,2377.266666666667,0.004719201170260174,11,4,-0.5000000000000004,0.8660254037844384,2,4,3,3
2022-12-01,S003,P0005,1249.52,1259,1549,65.22,66.05499999999999,7.916666666666667,277.0,3,Electronics,North,2,2,3,5,1521.27,1328.0,2068.71,1576.0,2246.26,1630.0,1945.4133333333332,-0.012640981000681157,12,4,-2.4492935982947064e-16,1.0,2,4,1,1
2023-01-01,S003,P0005,2142.59,2101,1261,53.82333333333333,54.345,6.666666666666667,309.0833333333333,6,Groceries,North,2,6,3,1,1249.52,1549.0,1521.27,1328.0,2068.71,1576.0,1613.1666666666667,-0.009599165823289508,1,1,0.49999999999999994,0.8660254037844387,2,4,3,1
2023-02-01,S003,P0005,1677.49,1633,1266,51.01916666666667,50.943333333333335,11.666666666666666,281.0,6,Toys,West,5,1,2,4,2142.59,1261.0,1249.52,1549.0,1521.27,1328.0,1637.7933333333333,0.0014885820846692811,2,1,0.8660254037844386,0.5000000000000001,2,4,4,3
2023-03-01,S003,P0005,1804.9,1774,1096,63.145833333333336,64.02,10.416666666666666,245.58333333333331,7,Furniture,West,2,2,3,5,1677.49,1266.0,2142.59,1261.0,1249.52,1549.0,1689.8666666666668,-0.013654587108195258,3,1,1.0,6.123233995736766e-17,2,4,2,3
2023-04-01,S003,P0005,1681.26,1645,1402,59.215,59.38833333333333,11.25,230.33333333333331,6,Clothing,West,3,4,2,3,1804.9,1096.0,1677.49,1266.0,2142.59,1261.0,1874.9933333333336,-0.0029186428310834043,4,2,0.8660254037844387,-0.4999999999999998,2,4,0,3
2023-05-01,S003,P0005,1434.71,1439,1300,51.6525,51.75333333333333,13.75,267.9166666666667,5,Electronics,North,2,0,5,5,1681.26,1402.0,1804.9,1096.0,1677.49,1266.0,1721.2166666666665,-0.001948344712095715,5,2,0.49999999999999994,-0.8660254037844387,2,4,1,1
2023-06-01,S003,P0005,1427.54,1395,1494,62.6875,63.18416666666667,11.25,235.58333333333331,5,Groceries,West,3,4,1,4,1434.71,1300.0,1681.26,1402.0,1804.9,1096.0,1640.2900000000002,-0.007860619089698153,6,2,1.2246467991473532e-16,-1.0,2,4,3,3
2023-07-01,S003,P0005,1480.67,1461,1143,44.555,44.211666666666666,10.833333333333334,207.33333333333331,3,Furniture,North,0,4,4,4,1427.54,1494.0,1434.71,1300.0,1681.26,1402.0,1514.5033333333333,0.007765672710822943,7,3,-0.4999999999999997,-0.8660254037844388,2,4,2,1
